time,step,quantity,kprl,value
2.0031746597796087,140,z_plus,14.000000000000002,9.072603048522804e-06
2.0031746597796087,140,z_plus,15.0,5.797578108770218e-06
2.0031746597796087,140,z_plus,16.0,2.9899963012914744e-06
2.0031746597796087,140,z_plus,17.0,1.8889029710032678e-06
2.0031746597796087,140,z_plus,18.0,9.648109360870379e-07
2.0031746597796087,140,z_plus,19.0,5.858795269597524e-07
2.0031746597796087,140,z_plus,20.0,3.0990227649111387e-07
2.0031746597796087,140,z_plus,21.0,2.1382327547746666e-07
2.0031746597796087,140,z_plus,22.0,0.0
2.0031746597796087,140,z_plus,23.0,0.0
2.0031746597796087,140,z_plus,24.0,0.0
2.0031746597796087,140,z_plus,25.0,0.0
2.0031746597796087,140,z_plus,25.999999999999996,0.0
2.0031746597796087,140,z_plus,27.000000000000004,0.0
2.0031746597796087,140,z_plus,28.000000000000004,0.0
2.0031746597796087,140,z_plus,29.000000000000004,0.0
2.0031746597796087,140,z_plus,30.0,0.0
2.0031746597796087,140,z_plus,31.0,0.0
2.0031746597796087,140,z_plus,32.0,0.0
2.0031746597796087,140,z_minus,0.0,0.08578437091838866
2.0031746597796087,140,z_minus,1.0,0.10042637187230594
2.0031746597796087,140,z_minus,2.0,0.09721312171364119
2.0031746597796087,140,z_minus,3.0,0.012706760074766114
2.0031746597796087,140,z_minus,4.0,0.005503677780227362
2.0031746597796087,140,z_minus,5.0,0.0024202557016415327
2.0031746597796087,140,z_minus,6.0,0.001189768078482534
2.0031746597796087,140,z_minus,7.000000000000001,0.0005879957807492429
2.0031746597796087,140,z_minus,8.0,0.0003116028638930472
2.0031746597796087,140,z_minus,9.0,0.00017129871139421696
2.0031746597796087,140,z_minus,10.0,9.538804934573545e-05
2.0031746597796087,140,z_minus,11.0,5.5023582679693386e-05
2.0031746597796087,140,z_minus,12.0,3.074506698258599e-05
2.0031746597796087,140,z_minus,12.999999999999998,1.8436394716132708e-05
2.0031746597796087,140,z_minus,14.000000000000002,1.0368908462252434e-05
2.0031746597796087,140,z_minus,15.0,6.3556177032676016e-06
2.0031746597796087,140,z_minus,16.0,3.593582055547618e-06
2.0031746597796087,140,z_minus,17.0,2.212986488487138e-06
2.0031746597796087,140,z_minus,18.0,1.2456183599179935e-06
2.0031746597796087,140,z_minus,19.0,7.982549276902617e-07
2.0031746597796087,140,z_minus,20.0,4.921246385753263e-07
2.0031746597796087,140,z_minus,21.0,2.725368168385312e-07
2.0031746597796087,140,z_minus,22.0,0.0
2.0031746597796087,140,z_minus,23.0,0.0
2.0031746597796087,140,z_minus,24.0,0.0
2.0031746597796087,140,z_minus,25.0,0.0
2.0031746597796087,140,z_minus,25.999999999999996,0.0
2.0031746597796087,140,z_minus,27.000000000000004,0.0
2.0031746597796087,140,z_minus,28.000000000000004,0.0
2.0031746597796087,140,z_minus,29.000000000000004,0.0
2.0031746597796087,140,z_minus,30.0,0.0
2.0031746597796087,140,z_minus,31.0,0.0
2.0031746597796087,140,z_minus,32.0,0.0
3.000897399522725,241,u_perp,0.0,0.08044097211064731
3.000897399522725,241,u_perp,1.0,0.143364335759124
3.000897399522725,241,u_perp,2.0,0.1305398749509113
3.000897399522725,241,u_perp,3.0,0.027845196973723337
3.000897399522725,241,u_perp,4.0,0.015115772108928746
3.000897399522725,241,u_perp,5.0,0.006766128723989176
3.000897399522725,241,u_perp,6.0,0.004249978371804245
3.000897399522725,241,u_perp,7.000000000000001,0.0023629162629979833
3.000897399522725,241,u_perp,8.0,0.0016805854155088015
3.000897399522725,241,u_perp,9.0,0.0011270671987461834
3.000897399522725,241,u_perp,10.0,0.0008044910626704831
3.000897399522725,241,u_perp,11.0,0.0005288952980768809
3.000897399522725,241,u_perp,12.0,0.0003529698798001329
3.000897399522725,241,u_perp,12.999999999999998,0.0002634320943103982
3.000897399522725,241,u_perp,14.000000000000002,0.00017491459346501986
3.000897399522725,241,u_perp,15.0,0.0001291913938510883
3.000897399522725,241,u_perp,16.0,8.203368683221483e-05
3.000897399522725,241,u_perp,17.0,6.21199597647688e-05
3.000897399522725,241,u_perp,18.0,4.521980831871366e-05
3.000897399522725,241,u_perp,19.0,3.336546199097387e-05
3.000897399522725,241,u_perp,20.0,2.3045046588274285e-05
3.000897399522725,241,u_perp,21.0,1.4246030291238343e-05
3.000897399522725,241,u_perp,22.0,0.0
3.000897399522725,241,u_perp,23.0,0.0
3.000897399522725,241,u_perp,24.0,0.0
3.000897399522725,241,u_perp,25.0,0.0
3.000897399522725,241,u_perp,25.999999999999996,0.0
3.000897399522725,241,u_perp,27.000000000000004,0.0
3.000897399522725,241,u_perp,28.000000000000004,0.0
3.000897399522725,241,u_perp,29.000000000000004,0.0
3.000897399522725,241,u_perp,30.0,0.0
3.000897399522725,241,u_perp,31.0,0.0
3.000897399522725,241,u_perp,32.0,0.0
3.000897399522725,241,b_perp,0.0,0.15068637820444042
3.000897399522725,241,b_perp,1.0,0.1582365892830909
3.000897399522725,241,b_perp,2.0,0.11063613171854898
3.000897399522725,241,b_perp,3.0,0.03384593738605782
3.000897399522725,241,b_perp,4.0,0.01795727644218687
3.000897399522725,241,b_perp,5.0,0.009194646322241293
3.000897399522725,241,b_perp,6.0,0.005601646016267982
3.000897399522725,241,b_perp,7.000000000000001,0.003561523694894403
3.000897399522725,241,b_perp,8.0,0.0021962330016379234
3.000897399522725,241,b_perp,9.0,0.00148908281563672
3.000897399522725,241,b_perp,10.0,0.0009977612342064088
3.000897399522725,241,b_perp,11.0,0.0006697953723572801
3.000897399522725,241,b_perp,12.0,0.0004988862308063542
3.000897399522725,241,b_perp,12.999999999999998,0.0003335364456996863
3.000897399522725,241,b_perp,14.000000000000002,0.00022980355970814457
3.000897399522725,241,b_perp,15.0,0.00015445458898303888
3.000897399522725,241,b_perp,16.0,0.00010663743212749915
3.000897399522725,241,b_perp,17.0,8.20145199274824e-05
3.000897399522725,241,b_perp,18.0,5.5328876432028104e-05
3.000897399522725,241,b_perp,19.0,4.146704115275576e-05
3.000897399522725,241,b_perp,20.0,2.3095306003052577e-05
3.000897399522725,241,b_perp,21.0,1.4180804303081008e-05
3.000897399522725,241,b_perp,22.0,0.0
3.000897399522725,241,b_perp,23.0,0.0
3.000897399522725,241,b_perp,24.0,0.0
3.000897399522725,241,b_perp,25.0,0.0
3.000897399522725,241,b_perp,25.999999999999996,0.0
3.000897399522725,241,b_perp,27.000000000000004,0.0
3.000897399522725,241,b_perp,28.000000000000004,0.0
3.000897399522725,241,b_perp,29.000000000000004,0.0
3.000897399522725,241,b_perp,30.0,0.0
3.000897399522725,241,b_perp,31.0,0.0
3.000897399522725,241,b_perp,32.0,0.0
3.000897399522725,241,upar,0.0,0.00035973545809406504
3.000897399522725,241,upar,1.0,0.0009303021383862008
3.000897399522725,241,upar,2.0,0.0006128167221924192
3.000897399522725,241,upar,3.0,0.0001691049115287805
3.000897399522725,241,upar,4.0,9.015414840379064e-05
3.000897399522725,241,upar,5.0,4.563025721602742e-05
3.000897399522725,241,upar,6.0,2.58338874459065e-05
3.000897399522725,241,upar,7.000000000000001,1.614536139335417e-05
3.000897399522725,241,upar,8.0,9.62906161515381e-06
3.000897399522725,241,upar,9.0,6.548994816553978e-06
3.000897399522725,241,upar,10.0,4.54107962266913e-06
3.000897399522725,241,upar,11.0,2.958979264253223e-06
3.000897399522725,241,upar,12.0,2.045286140708229e-06
3.000897399522725,241,upar,12.999999999999998,1.3831546292559088e-06
3.000897399522725,241,upar,14.000000000000002,8.92208469566355e-07
3.000897399522725,241,upar,15.0,6.080639300514353e-07
3.000897399522725,241,upar,16.0,4.1282447684205694e-07
3.000897399522725,241,upar,17.0,2.7782768908127295e-07
3.000897399522725,241,upar,18.0,1.85792170180177e-07
3.000897399522725,241,upar,19.0,1.34311378152377e-07
3.000897399522725,241,upar,20.0,9.715564185208062e-08
3.000897399522725,241,upar,21.0,7.210661875917611e-08
3.000897399522725,241,upar,22.0,0.0
3.000897399522725,241,upar,23.0,0.0
3.000897399522725,241,upar,24.0,0.0
3.000897399522725,241,upar,25.0,0.0
3.000897399522725,241,upar,25.999999999999996,0.0
3.000897399522725,241,upar,27.000000000000004,0.0
3.000897399522725,241,upar,28.000000000000004,0.0
3.000897399522725,241,upar,29.000000000000004,0.0
3.000897399522725,241,upar,30.0,0.0
3.000897399522725,241,upar,31.0,0.0
3.000897399522725,241,upar,32.0,0.0
3.000897399522725,241,dbpar,0.0,0.0003914018100761389
3.000897399522725,241,dbpar,1.0,0.0009218764179786056
3.000897399522725,241,dbpar,2.0,0.0006827777330794014
3.000897399522725,241,dbpar,3.0,0.00018260670157737265
3.000897399522725,241,dbpar,4.0,9.506842462150769e-05
3.000897399522725,241,dbpar,5.0,4.841409432629295e-05
3.000897399522725,241,dbpar,6.0,2.9058226080064824e-05
3.000897399522725,241,dbpar,7.000000000000001,1.7269733580436244e-05
3.000897399522725,241,dbpar,8.0,1.0813235324899562e-05
3.000897399522725,241,dbpar,9.0,6.444680607850408e-06
3.000897399522725,241,dbpar,10.0,4.132162066059195e-06
3.000897399522725,241,dbpar,11.0,2.873508564508248e-06
3.000897399522725,241,dbpar,12.0,1.7230359125061618e-06
3.000897399522725,241,dbpar,12.999999999999998,1.2540708515541245e-06
3.000897399522725,241,dbpar,14.000000000000002,7.978591943433799e-07
3.000897399522725,241,dbpar,15.0,5.44693240877797e-07
3.000897399522725,241,dbpar,16.0,4.0965121426989787e-07
3.000897399522725,241,dbpar,17.0,2.7039130970105784e-07
3.000897399522725,241,dbpar,18.0,2.0020493718161008e-07
3.000897399522725,241,dbpar,19.0,1.3861390362321404e-07
3.000897399522725,241,dbpar,20.0,9.084836032659551e-08
3.000897399522725,241,dbpar,21.0,6.341429227281437e-08
3.000897399522725,241,dbpar,22.0,0.0
3.000897399522725,241,dbpar,23.0,0.0
3.000897399522725,241,dbpar,24.0,0.0
3.000897399522725,241,dbpar,25.0,0.0
3.000897399522725,241,dbpar,25.999999999999996,0.0
3.000897399522725,241,dbpar,27.000000000000004,0.0
3.000897399522725,241,dbpar,28.000000000000004,0.0
3.000897399522725,241,dbpar,29.000000000000004,0.0
3.000897399522725,241,dbpar,30.0,0.0
3.000897399522725,241,dbpar,31.0,0.0
3.000897399522725,241,dbpar,32.0,0.0
3.000897399522725,241,z_plus,0.0,0.1260700556806986
3.000897399522725,241,z_plus,1.0,0.19135660556419698
3.000897399522725,241,z_plus,2.0,0.14273686152472687
3.000897399522725,241,z_plus,3.0,0.031700067868403514
3.000897399522725,241,z_plus,4.0,0.017438656969834713
3.000897399522725,241,z_plus,5.0,0.008310546707552859
3.000897399522725,241,z_plus,6.0,0.004993059769246852
3.000897399522725,241,z_plus,7.000000000000001,0.002977205649806254
3.000897399522725,241,z_plus,8.0,0.0018940392171015062
3.000897399522725,241,z_plus,9.0,0.001347914749591493
3.000897399522725,241,z_plus,10.0,0.0008913989351029409
3.000897399522725,241,z_plus,11.0,0.0006106014409920407
3.000897399522725,241,z_plus,12.0,0.0004370841664677845
3.000897399522725,241,z_plus,12.999999999999998,0.00031026413551184007
3.000897399522725,241,z_plus,14.000000000000002,0.00020885858590624862
3.000897399522725,241,z_plus,15.0,0.0001490743761435369
3.000897399522725,241,z_plus,16.0,9.53139019609757e-05
3.000897399522725,241,z_plus,17.0,6.972979840885461e-05
3.000897399522725,241,z_plus,18.0,4.698719859689518e-05
3.000897399522725,241,z_plus,19.0,3.27409629725598e-05
3.000897399522725,241,z_plus,20.0,2.1027721099149973e-05
3.000897399522725,241,z_plus,21.0,1.3422348328578913e-05
3.000897399522725,241,z_plus,22.0,0.0
3.000897399522725,241,z_plus,23.0,0.0
3.000897399522725,241,z_plus,24.0,0.0
3.000897399522725,241,z_plus,25.0,0.0
3.000897399522725,241,z_plus,25.999999999999996,0.0
3.000897399522725,241,z_plus,27.000000000000004,0.0
3.000897399522725,241,z_plus,28.000000000000004,0.0
3.000897399522725,241,z_plus,29.000000000000004,0.0
3.000897399522725,241,z_plus,30.0,0.0
3.000897399522725,241,z_plus,31.0,0.0
3.000897399522725,241,z_plus,32.0,0.0
3.000897399522725,241,z_minus,0.0,0.10505729463438897
3.000897399522725,241,z_minus,1.0,0.11024431947801788
3.000897399522725,241,z_minus,2.0,0.09843914514473352
3.000897399522725,241,z_minus,3.0,0.029991066491377835
3.000897399522725,241,z_minus,4.0,0.015634391581280913
3.000897399522725,241,z_minus,5.0,0.007650228338677633
3.000897399522725,241,z_minus,6.0,0.004858564618825384
3.000897399522725,241,z_minus,7.000000000000001,0.002947234308086133
3.000897399522725,241,z_minus,8.0,0.0019827792000452213
3.000897399522725,241,z_minus,9.0,0.001268235264791412
3.000897399522725,241,z_minus,10.0,0.0009108533617739533
3.000897399522725,241,z_minus,11.0,0.0005880892294421197
3.000897399522725,241,z_minus,12.0,0.00041477194413870377
3.000897399522725,241,z_minus,12.999999999999998,0.000286704404498244
3.000897399522725,241,z_minus,14.000000000000002,0.00019585956726691494
3.000897399522725,241,z_minus,15.0,0.00013457160669059001
3.000897399522725,241,z_minus,16.0,9.335721699873882e-05
3.000897399522725,241,z_minus,17.0,7.44046812833963e-05
3.000897399522725,241,z_minus,18.0,5.3561486153846554e-05
3.000897399522725,241,z_minus,19.0,4.209154017116988e-05
3.000897399522725,241,z_minus,20.0,2.5112631492176838e-05
3.000897399522725,241,z_minus,21.0,1.5004486265740453e-05
3.000897399522725,241,z_minus,22.0,0.0
3.000897399522725,241,z_minus,23.0,0.0
3.000897399522725,241,z_minus,24.0,0.0
3.000897399522725,241,z_minus,25.0,0.0
3.000897399522725,241,z_minus,25.999999999999996,0.0
3.000897399522725,241,z_minus,27.000000000000004,0.0
3.000897399522725,241,z_minus,28.000000000000004,0.0
3.000897399522725,241,z_minus,29.000000000000004,0.0
3.000897399522725,241,z_minus,30.0,0.0
3.000897399522725,241,z_minus,31.0,0.0
3.000897399522725,241,z_minus,32.0,0.0
4.0,352,u_perp,0.0,0.11731542582838755
4.0,352,u_perp,1.0,0.19766243434451325
4.0,352,u_perp,2.0,0.10375260777045764
4.0,352,u_perp,3.0,0.03882028006477785
4.0,352,u_perp,4.0,0.0205133962106626
4.0,352,u_perp,5.0,0.012208968392169417
4.0,352,u_perp,6.0,0.008454571494846633
4.0,352,u_perp,7.000000000000001,0.0057931828492997165
4.0,352,u_perp,8.0,0.004226465376852731
4.0,352,u_perp,9.0,0.0029893230075374736
4.0,352,u_perp,10.0,0.00235682092325522
4.0,352,u_perp,11.0,0.0015800826701844071
4.0,352,u_perp,12.0,0.0011849656518469378
4.0,352,u_perp,12.999999999999998,0.0008745660301418752
4.0,352,u_perp,14.000000000000002,0.0006959340326850931
4.0,352,u_perp,15.0,0.0005151526897456314
4.0,352,u_perp,16.0,0.0004005378150526999
4.0,352,u_perp,17.0,0.0003144908607487579
4.0,352,u_perp,18.0,0.0002468591626031587
4.0,352,u_perp,19.0,0.00021055383653672928
4.0,352,u_perp,20.0,0.0001581284626940522
4.0,352,u_perp,21.0,0.00013287387689804852
4.0,352,u_perp,22.0,0.0
4.0,352,u_perp,23.0,0.0
4.0,352,u_perp,24.0,0.0
4.0,352,u_perp,25.0,0.0
4.0,352,u_perp,25.999999999999996,0.0
4.0,352,u_perp,27.000000000000004,0.0
4.0,352,u_perp,28.000000000000004,0.0
4.0,352,u_perp,29.000000000000004,0.0
4.0,352,u_perp,30.0,0.0
4.0,352,u_perp,31.0,0.0
4.0,352,u_perp,32.0,0.0
4.0,352,b_perp,0.0,0.12366246882628402
4.0,352,b_perp,1.0,0.21336482705430684
4.0,352,b_perp,2.0,0.14305799384431256
4.0,352,b_perp,3.0,0.046269700031988464
4.0,352,b_perp,4.0,0.0265634029588138
4.0,352,b_perp,5.0,0.01594600355245868
4.0,352,b_perp,6.0,0.01128564682474989
4.0,352,b_perp,7.000000000000001,0.007566346191060929
4.0,352,b_perp,8.0,0.005479583973599695
4.0,352,b_perp,9.0,0.0040048958287821936
4.0,352,b_perp,10.0,0.0029987575743896586
4.0,352,b_perp,11.0,0.00217395091309997
4.0,352,b_perp,12.0,0.0015544329566105613
4.0,352,b_perp,12.999999999999998,0.0011679574570681868
4.0,352,b_perp,14.000000000000002,0.0008672400450534522
4.0,352,b_perp,15.0,0.0006458042500784285
4.0,352,b_perp,16.0,0.0004995041916872488
4.0,352,b_perp,17.0,0.00037740335652899584
4.0,352,b_perp,18.0,0.00030532920960673623
4.0,352,b_perp,19.0,0.0002237074024542353
4.0,352,b_perp,20.0,0.00016462202906285508
4.0,352,b_perp,21.0,0.0001095195639727442
4.0,352,b_perp,22.0,0.0
4.0,352,b_perp,23.0,0.0
4.0,352,b_perp,24.0,0.0
4.0,352,b_perp,25.0,0.0
4.0,352,b_perp,25.999999999999996,0.0
4.0,352,b_perp,27.000000000000004,0.0
4.0,352,b_perp,28.000000000000004,0.0
4.0,352,b_perp,29.000000000000004,0.0
4.0,352,b_perp,30.0,0.0
4.0,352,b_perp,31.0,0.0
4.0,352,b_perp,32.0,0.0
4.0,352,upar,0.0,0.00043334021219099334
4.0,352,upar,1.0,0.0010039810119265005
4.0,352,upar,2.0,0.0005554255411928231
4.0,352,upar,3.0,0.00025890207222092155
4.0,352,upar,4.0,0.0001466033379519024
4.0,352,upar,5.0,8.536635871524422e-05
4.0,352,upar,6.0,5.4338721983485286e-05
4.0,352,upar,7.000000000000001,3.7944810864025435e-05
4.0,352,upar,8.0,2.5771486620756627e-05
4.0,352,upar,9.0,1.9875263907915305e-05
4.0,352,upar,10.0,1.4505930222206981e-05
4.0,352,upar,11.0,1.1179235013829038e-05
4.0,352,upar,12.0,8.787684851054097e-06
4.0,352,upar,12.999999999999998,6.499480718481605e-06
4.0,352,upar,14.000000000000002,4.5720119284126275e-06
4.0,352,upar,15.0,3.5678674457790786e-06
4.0,352,upar,16.0,2.561406521356843e-06
4.0,352,upar,17.0,2.2621379597077486e-06
4.0,352,upar,18.0,1.63866549277971e-06
4.0,352,upar,19.0,1.3888849564573146e-06
4.0,352,upar,20.0,1.0060896020123887e-06
4.0,352,upar,21.0,8.17998973803742e-07
4.0,352,upar,22.0,0.0
4.0,352,upar,23.0,0.0
4.0,352,upar,24.0,0.0
4.0,352,upar,25.0,0.0
4.0,352,upar,25.999999999999996,0.0
4.0,352,upar,27.000000000000004,0.0
4.0,352,upar,28.000000000000004,0.0
4.0,352,upar,29.000000000000004,0.0
4.0,352,upar,30.0,0.0
4.0,352,upar,31.0,0.0
4.0,352,upar,32.0,0.0
4.0,352,dbpar,0.0,0.0005099022869398111
4.0,352,dbpar,1.0,0.0008269197242083738
4.0,352,dbpar,2.0,0.0005943685339237886
4.0,352,dbpar,3.0,0.00030225090129543027
4.0,352,dbpar,4.0,0.0001411860403486884
4.0,352,dbpar,5.0,8.568285263311786e-05
4.0,352,dbpar,6.0,6.044171071950049e-05
4.0,352,dbpar,7.000000000000001,4.014212764892028e-05
4.0,352,dbpar,8.0,2.9187857478266655e-05
4.0,352,dbpar,9.0,1.977322574469492e-05
4.0,352,dbpar,10.0,1.4749665238623396e-05
4.0,352,dbpar,11.0,1.1465527667874631e-05
4.0,352,dbpar,12.0,9.069280005583114e-06
4.0,352,dbpar,12.999999999999998,6.363776102830633e-06
4.0,352,dbpar,14.000000000000002,4.679087088140962e-06
4.0,352,dbpar,15.0,3.7837589183458782e-06
4.0,352,dbpar,16.0,2.7035358645706932e-06
4.0,352,dbpar,17.0,2.200519397767306e-06
4.0,352,dbpar,18.0,1.7438227524101987e-06
4.0,352,dbpar,19.0,1.4531434140275623e-06
4.0,352,dbpar,20.0,9.364133079207023e-07
4.0,352,dbpar,21.0,8.214931857087325e-07
4.0,352,dbpar,22.0,0.0
4.0,352,dbpar,23.0,0.0
4.0,352,dbpar,24.0,0.0
4.0,352,dbpar,25.0,0.0
4.0,352,dbpar,25.999999999999996,0.0
4.0,352,dbpar,27.000000000000004,0.0
4.0,352,dbpar,28.000000000000004,0.0
4.0,352,dbpar,29.000000000000004,0.0
4.0,352,dbpar,30.0,0.0
4.0,352,dbpar,31.0,0.0
4.0,352,dbpar,32.0,0.0
4.0,352,z_plus,0.0,0.15720641639236088
4.0,352,z_plus,1.0,0.26675666430497386
4.0,352,z_plus,2.0,0.15069263272282385
4.0,352,z_plus,3.0,0.04358184089339647
4.0,352,z_plus,4.0,0.023551626193061725
4.0,352,z_plus,5.0,0.014870330809876757
4.0,352,z_plus,6.0,0.010190113884329884
4.0,352,z_plus,7.000000000000001,0.006886283471744155
4.0,352,z_plus,8.0,0.004778563466641737
4.0,352,z_plus,9.0,0.0032905651160753053
4.0,352,z_plus,10.0,0.002437998074522861
4.0,352,z_plus,11.0,0.0016788864409279219
4.0,352,z_plus,12.0,0.001223854154276272
4.0,352,z_plus,12.999999999999998,0.0008773211993927804
4.0,352,z_plus,14.000000000000002,0.0006703478752672
4.0,352,z_plus,15.0,0.0005116732291156091
4.0,352,z_plus,16.0,0.00037197091195035215
4.0,352,z_plus,17.0,0.0002635999989132927
4.0,352,z_plus,18.0,0.00022457473678064654
4.0,352,z_plus,19.0,0.0001636754205423273
4.0,352,z_plus,20.0,0.00012175223875458881
4.0,352,z_plus,21.0,9.246600458075775e-05
4.0,352,z_plus,22.0,0.0
4.0,352,z_plus,23.0,0.0
4.0,352,z_plus,24.0,0.0
4.0,352,z_plus,25.0,0.0
4.0,352,z_plus,25.999999999999996,0.0
4.0,352,z_plus,27.000000000000004,0.0
4.0,352,z_plus,28.000000000000004,0.0
4.0,352,z_plus,29.000000000000004,0.0
4.0,352,z_plus,30.0,0.0
4.0,352,z_plus,31.0,0.0
4.0,352,z_plus,32.0,0.0
4.0,352,z_minus,0.0,0.08377147826231043
4.0,352,z_minus,1.0,0.14427059709384685
4.0,352,z_minus,2.0,0.09611796889194628
4.0,352,z_minus,3.0,0.0415081392033698
4.0,352,z_minus,4.0,0.023525172976414616
4.0,352,z_minus,5.0,0.013284641134751354
4.0,352,z_minus,6.0,0.009550104435266698
4.0,352,z_minus,7.000000000000001,0.0064732455686164845
4.0,352,z_minus,8.0,0.0049274858838106875
4.0,352,z_minus,9.0,0.0037036537202443515
4.0,352,z_minus,10.0,0.0029175804231220273
4.0,352,z_minus,11.0,0.0020751471423564607
4.0,352,z_minus,12.0,0.0015155444541812264
4.0,352,z_minus,12.999999999999998,0.001165202287817282
4.0,352,z_minus,14.000000000000002,0.0008928262024713459
4.0,352,z_minus,15.0,0.0006492837107084503
4.0,352,z_minus,16.0,0.0005280710947895978
4.0,352,z_minus,17.0,0.00042829421836446043
4.0,352,z_minus,18.0,0.0003276136354292481
4.0,352,z_minus,19.0,0.0002705858184486369
4.0,352,z_minus,20.0,0.00020099825300231878
4.0,352,z_minus,21.0,0.00014992743629003495
4.0,352,z_minus,22.0,0.0
4.0,352,z_minus,23.0,0.0
4.0,352,z_minus,24.0,0.0
4.0,352,z_minus,25.0,0.0
4.0,352,z_minus,25.999999999999996,0.0
4.0,352,z_minus,27.000000000000004,0.0
4.0,352,z_minus,28.000000000000004,0.0
4.0,352,z_minus,29.000000000000004,0.0
4.0,352,z_minus,30.0,0.0
4.0,352,z_minus,31.0,0.0
4.0,352,z_minus,32.0,0.0
